"","Geneid","Length"
"46409","ENSMUSG00000096965",1380
"46410","ENSMUSG00000068120",441
"46411","ENSMUSG00000097186",484
"46412","ENSMUSG00000096962",298
"46413","ENSMUSG00000002365",3617
"46414","ENSMUSG00000023805",8342
"46415","ENSMUSG00000015659",4576
"46416","ENSMUSG00000034345",3855
"46417","ENSMUSG00000034377",18054
"46418","ENSMUSG00000051639",957
"46419","ENSMUSG00000076038",109
"46420","ENSMUSG00000058542",552
"46421","ENSMUSG00000077789",122
"46422","ENSMUSG00000095869",621
"46423","ENSMUSG00000038141",6548
"46424","ENSMUSG00000092074",4267
"46425","ENSMUSG00000097723",2467
"46426","ENSMUSG00000094843",618
"46427","ENSMUSG00000096255",771
"46428","ENSMUSG00000096780",4187
"46429","ENSMUSG00000000579",3777
"46430","ENSMUSG00000093880",1386
"46431","ENSMUSG00000095677",3627
"46432","ENSMUSG00000041831",5062
"46433","ENSMUSG00000052397",3290
"46434","ENSMUSG00000097103",1442
"46435","ENSMUSG00000076218",109
"46436","ENSMUSG00000099735",421
"46437","ENSMUSG00000023806",3114
"46438","ENSMUSG00000052031",2312
"46439","ENSMUSG00000094724",4455
"46440","ENSMUSG00000094083",756
"46441","ENSMUSG00000094889",88
"46442","ENSMUSG00000023809",9978
"46443","ENSMUSG00000071322",3220
"46444","ENSMUSG00000079722",1642
"46445","ENSMUSG00000056133",2945
"46446","ENSMUSG00000094369",165
"46447","ENSMUSG00000094603",100
"46448","ENSMUSG00000071984",9903
"46449","ENSMUSG00000090069",4883
"46450","ENSMUSG00000033450",3080
"46451","ENSMUSG00000073471",3014
"46452","ENSMUSG00000094965",88
"46453","ENSMUSG00000095687",3343
"46454","ENSMUSG00000069135",4008
"46455","ENSMUSG00000040899",2320
"46456","ENSMUSG00000023861",2082
"46457","ENSMUSG00000087478",1984
"46458","ENSMUSG00000073468",3580
"46459","ENSMUSG00000055945",3656
"46460","ENSMUSG00000058159",1770
"46461","ENSMUSG00000097796",2384
"46462","ENSMUSG00000062327",2315
"46463","ENSMUSG00000023868",13468
"46464","ENSMUSG00000084390",2711
"46465","ENSMUSG00000099104",1099
"46466","ENSMUSG00000083386",556
"46467","ENSMUSG00000023873",2126
"46468","ENSMUSG00000097049",1033
"46469","ENSMUSG00000097958",987
"46470","ENSMUSG00000101935",522
"46471","ENSMUSG00000072968",399
"46472","ENSMUSG00000046173",3208
"46473","ENSMUSG00000062078",9879
"46474","ENSMUSG00000099384",717
"46475","ENSMUSG00000037196",1572
"46476","ENSMUSG00000089633",3121
"46477","ENSMUSG00000089941",1691
"46478","ENSMUSG00000089907",2875
"46479","ENSMUSG00000023826",10101
"46480","ENSMUSG00000099797",220
"46481","ENSMUSG00000100402",680
"46482","ENSMUSG00000103324",5000
"46483","ENSMUSG00000104527",2844
"46484","ENSMUSG00000099618",294
"46485","ENSMUSG00000104466",6468
"46486","ENSMUSG00000023827",2701
"46487","ENSMUSG00000063911",505
"46488","ENSMUSG00000014426",5305
"46489","ENSMUSG00000077476",140
"46490","ENSMUSG00000097350",3142
"46491","ENSMUSG00000059481",2755
"46492","ENSMUSG00000023828",3501
"46493","ENSMUSG00000040966",2115
"46494","ENSMUSG00000023829",1994
"46495","ENSMUSG00000023830",9438
"46496","ENSMUSG00000078247",3583
"46497","ENSMUSG00000089525",252
"46498","ENSMUSG00000089769",745
"46499","ENSMUSG00000089817",1024
"46500","ENSMUSG00000068037",2620
"46501","ENSMUSG00000092913",116
"46502","ENSMUSG00000059408",1809
"46503","ENSMUSG00000073460",1689
"46504","ENSMUSG00000057388",1398
"46505","ENSMUSG00000068039",5030
"46506","ENSMUSG00000065105",138
"46507","ENSMUSG00000064637",128
"46508","ENSMUSG00000062480",2345
"46509","ENSMUSG00000023832",2544
"46510","ENSMUSG00000089695",423
"46511","ENSMUSG00000060475",5651
"46512","ENSMUSG00000006818",3824
"46513","ENSMUSG00000071311",960
"46514","ENSMUSG00000055602",3054
"46515","ENSMUSG00000067049",2643
"46516","ENSMUSG00000095980",165
"46517","ENSMUSG00000073458",1787
"46518","ENSMUSG00000073457",2306
"46519","ENSMUSG00000093998",106
"46520","ENSMUSG00000052469",2528
"46521","ENSMUSG00000101639",1109
"46522","ENSMUSG00000095446",165
"46523","ENSMUSG00000095132",107
"46524","ENSMUSG00000038347",8560
"46525","ENSMUSG00000090211",2363
"46526","ENSMUSG00000060417",1515
"46527","ENSMUSG00000079711",2317
"46528","ENSMUSG00000095184",106
"46529","ENSMUSG00000077349",107
"46530","ENSMUSG00000085705",1155
"46531","ENSMUSG00000086292",505
"46532","ENSMUSG00000086465",616
"46533","ENSMUSG00000068036",10223
"46534","ENSMUSG00000089883",487
"46535","ENSMUSG00000067941",1603
"46536","ENSMUSG00000101361",1527
"46537","ENSMUSG00000101307",1527
"46538","ENSMUSG00000099476",1527
"46539","ENSMUSG00000048826",2808
"46540","ENSMUSG00000023886",2832
"46541","ENSMUSG00000023885",7003
"46542","ENSMUSG00000079311",990
"46543","ENSMUSG00000089053",64
"46544","ENSMUSG00000046991",5703
"46545","ENSMUSG00000092577",739
"46546","ENSMUSG00000050088",3294
"46547","ENSMUSG00000023883",4914
"46548","ENSMUSG00000079710",2889
"46549","ENSMUSG00000079707",722
"46550","ENSMUSG00000036552",7247
"46551","ENSMUSG00000097624",1301
"46552","ENSMUSG00000014773",4219
"46553","ENSMUSG00000097566",3955
"46554","ENSMUSG00000014763",8345
"46555","ENSMUSG00000014769",4595
"46556","ENSMUSG00000014767",13576
"46557","ENSMUSG00000014771",2582
"46558","ENSMUSG00000051977",4308
"46559","ENSMUSG00000095920",258
"46560","ENSMUSG00000023852",8721
"46561","ENSMUSG00000048027",7669
"46562","ENSMUSG00000096849",107
"46563","ENSMUSG00000060149",2091
"46564","ENSMUSG00000096696",2667
"46565","ENSMUSG00000095990",2684
"46566","ENSMUSG00000072761",594
"46567","ENSMUSG00000043801",685
"46568","ENSMUSG00000097379",2529
"46569","ENSMUSG00000047786",3434
"46570","ENSMUSG00000023845",14144
"46571","ENSMUSG00000092120",3775
"46572","ENSMUSG00000084605",286
"46573","ENSMUSG00000080316",7067
"46574","ENSMUSG00000065396",70
"46575","ENSMUSG00000092799",117
"46576","ENSMUSG00000105758",93
"46577","ENSMUSG00000065479",68
"46578","ENSMUSG00000003665",4518
"46579","ENSMUSG00000045551",1324
"46580","ENSMUSG00000052270",1296
"46581","ENSMUSG00000079700",1268
"46582","ENSMUSG00000090957",1777
"46583","ENSMUSG00000048062",972
"46584","ENSMUSG00000094396",8145
"46585","ENSMUSG00000091206",2571
"46586","ENSMUSG00000091350",6334
"46587","ENSMUSG00000090417",13497
"46588","ENSMUSG00000079698",11014
"46589","ENSMUSG00000091631",11186
"46590","ENSMUSG00000093775",1280
"46591","ENSMUSG00000091679",6894
"46592","ENSMUSG00000093582",1287
"46593","ENSMUSG00000093602",126
"46594","ENSMUSG00000093531",2747
"46595","ENSMUSG00000091491",14819
"46596","ENSMUSG00000093607",908
"46597","ENSMUSG00000096717",3707
"46598","ENSMUSG00000093533",2574
"46599","ENSMUSG00000093776",2409
"46600","ENSMUSG00000090304",9392
"46601","ENSMUSG00000093627",802
"46602","ENSMUSG00000091859",5803
"46603","ENSMUSG00000094892",2574
"46604","ENSMUSG00000095961",2574
"46605","ENSMUSG00000093592",906
"46606","ENSMUSG00000091771",2571
"46607","ENSMUSG00000093426",2410
"46608","ENSMUSG00000093642",903
"46609","ENSMUSG00000093711",931
"46610","ENSMUSG00000090315",2583
"46611","ENSMUSG00000093401",1149
"46612","ENSMUSG00000071276",1017
"46613","ENSMUSG00000071275",1020
"46614","ENSMUSG00000091670",2583
"46615","ENSMUSG00000091656",2589
"46616","ENSMUSG00000093469",1029
"46617","ENSMUSG00000056910",2586
"46618","ENSMUSG00000093729",753
"46619","ENSMUSG00000091151",897
"46620","ENSMUSG00000093705",852
"46621","ENSMUSG00000093454",604
"46622","ENSMUSG00000091805",2568
"46623","ENSMUSG00000043537",897
"46624","ENSMUSG00000090572",2577
"46625","ENSMUSG00000071273",837
"46626","ENSMUSG00000091259",2577
"46627","ENSMUSG00000060701",1032
"46628","ENSMUSG00000042848",897
"46629","ENSMUSG00000067951",1027
"46630","ENSMUSG00000060245",1443
"46631","ENSMUSG00000061150",921
"46632","ENSMUSG00000045417",951
"46633","ENSMUSG00000050933",936
"46634","ENSMUSG00000062165",1159
"46635","ENSMUSG00000067949",939
"46636","ENSMUSG00000007564",3411
"46637","ENSMUSG00000093429",424
"46638","ENSMUSG00000045575",960
"46639","ENSMUSG00000067942",7194
"46640","ENSMUSG00000101511",1533
"46641","ENSMUSG00000093453",525
"46642","ENSMUSG00000102080",2001
"46643","ENSMUSG00000091550",1533
"46644","ENSMUSG00000096857",1527
"46645","ENSMUSG00000094582",1527
"46646","ENSMUSG00000100191",1527
"46647","ENSMUSG00000095963",1527
"46648","ENSMUSG00000093788",513
"46649","ENSMUSG00000057203",990
"46650","ENSMUSG00000093648",455
"46651","ENSMUSG00000050102",1781
"46652","ENSMUSG00000093449",183
"46653","ENSMUSG00000076137",110
"46654","ENSMUSG00000054142",1121
"46655","ENSMUSG00000058030",950
"46656","ENSMUSG00000079693",736
"46657","ENSMUSG00000062743",2917
"46658","ENSMUSG00000023882",2832
"46659","ENSMUSG00000023892",2574
"46660","ENSMUSG00000097759",2731
"46661","ENSMUSG00000057409",2058
"46662","ENSMUSG00000097781",2478
"46663","ENSMUSG00000051341",2175
"46664","ENSMUSG00000067931",2612
"46665","ENSMUSG00000035868",1383
"46666","ENSMUSG00000073448",259
"46667","ENSMUSG00000067929",255
"46668","ENSMUSG00000067928",4209
"46669","ENSMUSG00000061544",5139
"46670","ENSMUSG00000049202",492
"46671","ENSMUSG00000047189",255
"46672","ENSMUSG00000069743",3695
"46673","ENSMUSG00000078546",3167
"46674","ENSMUSG00000071267",5259
"46675","ENSMUSG00000053347",5277
"46676","ENSMUSG00000086004",448
"46677","ENSMUSG00000099397",742
"46678","ENSMUSG00000040775",408
"46679","ENSMUSG00000092147",1512
"46680","ENSMUSG00000063383",2872
"46681","ENSMUSG00000096433",4880
"46682","ENSMUSG00000033972",2784
"46683","ENSMUSG00000044501",2974
"46684","ENSMUSG00000071266",3504
"46685","ENSMUSG00000095093",2574
"46686","ENSMUSG00000094921",2574
"46687","ENSMUSG00000046088",171
"46688","ENSMUSG00000098210",350
"46689","ENSMUSG00000098164",1952
"46690","ENSMUSG00000096975",1423
"46691","ENSMUSG00000059142",10173
"46692","ENSMUSG00000090355",2570
"46693","ENSMUSG00000092111",2571
"46694","ENSMUSG00000094752",2568
"46695","ENSMUSG00000093433",647
"46696","ENSMUSG00000093564",361
"46697","ENSMUSG00000095658",2568
"46698","ENSMUSG00000093703",587
"46699","ENSMUSG00000093685",1003
"46700","ENSMUSG00000096429",1046
"46701","ENSMUSG00000093714",651
"46702","ENSMUSG00000002617",4482
"46703","ENSMUSG00000093493",2569
"46704","ENSMUSG00000091945",2571
"46705","ENSMUSG00000091076",2574
"46706","ENSMUSG00000090966",2571
"46707","ENSMUSG00000096270",1046
"46708","ENSMUSG00000091407",2574
"46709","ENSMUSG00000109027",1141
"46710","ENSMUSG00000067882",1538
"46711","ENSMUSG00000097517",1251
"46712","ENSMUSG00000071256",2672
"46713","ENSMUSG00000062012",2652
"46714","ENSMUSG00000023902",2856
"46715","ENSMUSG00000023903",3373
"46716","ENSMUSG00000043782",1913
"46717","ENSMUSG00000041319",2026
"46718","ENSMUSG00000023904",958
"46719","ENSMUSG00000023905",963
"46720","ENSMUSG00000023906",1506
"46721","ENSMUSG00000066720",1435
"46722","ENSMUSG00000043747",4111
"46723","ENSMUSG00000023908",2039
"46724","ENSMUSG00000023909",2507
"46725","ENSMUSG00000040680",2123
"46726","ENSMUSG00000097006",4842
"46727","ENSMUSG00000040097",4266
"46728","ENSMUSG00000086719",712
"46729","ENSMUSG00000023911",996
"46730","ENSMUSG00000097732",2266
"46731","ENSMUSG00000039218",10982
"46732","ENSMUSG00000092981",79
"46733","ENSMUSG00000055839",508
"46734","ENSMUSG00000049620",1775
"46735","ENSMUSG00000024114",2586
"46736","ENSMUSG00000048992",1833
"46737","ENSMUSG00000089697",2742
"46738","ENSMUSG00000024116",1094
"46739","ENSMUSG00000096445",617
"46740","ENSMUSG00000096278",641
"46741","ENSMUSG00000057417",610
"46742","ENSMUSG00000024128",1471
"46743","ENSMUSG00000024125",870
"46744","ENSMUSG00000024124",1976
"46745","ENSMUSG00000045027",1323
"46746","ENSMUSG00000098964",81
"46747","ENSMUSG00000077184",129
"46748","ENSMUSG00000095266",324
"46749","ENSMUSG00000050762",1253
"46750","ENSMUSG00000016946",2751
"46751","ENSMUSG00000024122",10935
"46752","ENSMUSG00000036820",2728
"46753","ENSMUSG00000107169",2012
"46754","ENSMUSG00000024121",3384
"46755","ENSMUSG00000036473",13362
"46756","ENSMUSG00000085185",1124
"46757","ENSMUSG00000024118",2551
"46758","ENSMUSG00000072082",3099
"46759","ENSMUSG00000093270",78
"46760","ENSMUSG00000099123",64
"46761","ENSMUSG00000035435",5317
"46762","ENSMUSG00000094175",121
"46763","ENSMUSG00000024130",8797
"46764","ENSMUSG00000095396",107
"46765","ENSMUSG00000073437",3749
"46766","ENSMUSG00000034681",1920
"46767","ENSMUSG00000024132",1091
"46768","ENSMUSG00000024136",2328
"46769","ENSMUSG00000024137",4447
"46770","ENSMUSG00000043445",1027
"46771","ENSMUSG00000024142",3366
"46772","ENSMUSG00000045744",997
"46773","ENSMUSG00000033597",6172
"46774","ENSMUSG00000052752",5872
"46775","ENSMUSG00000079657",2852
"46776","ENSMUSG00000093565",497
"46777","ENSMUSG00000064768",78
"46778","ENSMUSG00000032855",17415
"46779","ENSMUSG00000080342",94
"46780","ENSMUSG00000002496",9620
"46781","ENSMUSG00000041429",1080
"46782","ENSMUSG00000002504",2257
"46783","ENSMUSG00000071230",638
"46784","ENSMUSG00000041130",3286
"46785","ENSMUSG00000007021",2071
"46786","ENSMUSG00000040888",1775
"46787","ENSMUSG00000019320",3013
"46788","ENSMUSG00000040688",5686
"46789","ENSMUSG00000008482",1189
"46790","ENSMUSG00000044533",1830
"46791","ENSMUSG00000090101",183
"46792","ENSMUSG00000089255",128
"46793","ENSMUSG00000077709",134
"46794","ENSMUSG00000040048",1217
"46795","ENSMUSG00000002500",1643
"46796","ENSMUSG00000075705",1258
"46797","ENSMUSG00000039628",1219
"46798","ENSMUSG00000024155",1703
"46799","ENSMUSG00000024158",1908
"46800","ENSMUSG00000045316",1407
"46801","ENSMUSG00000046070",2111
"46802","ENSMUSG00000039183",1430
"46803","ENSMUSG00000024160",2719
"46804","ENSMUSG00000073436",6000
"46805","ENSMUSG00000024163",14558
"46806","ENSMUSG00000038880",2064
"46807","ENSMUSG00000073435",876
"46808","ENSMUSG00000024165",2933
"46809","ENSMUSG00000038002",7517
"46810","ENSMUSG00000024169",7572
"46811","ENSMUSG00000024168",2022
"46812","ENSMUSG00000024170",8006
"46813","ENSMUSG00000044172",1582
"46814","ENSMUSG00000036636",5292
"46815","ENSMUSG00000059562",2635
"46816","ENSMUSG00000067722",3022
"46817","ENSMUSG00000015127",5673
"46818","ENSMUSG00000035521",2249
"46819","ENSMUSG00000015126",1192
"46820","ENSMUSG00000047507",5112
"46821","ENSMUSG00000093202",88
"46822","ENSMUSG00000015120",5474
"46823","ENSMUSG00000056399",1216
"46824","ENSMUSG00000088930",137
"46825","ENSMUSG00000024171",1190
"46826","ENSMUSG00000034039",1178
"46827","ENSMUSG00000098180",915
"46828","ENSMUSG00000024173",2094
"46829","ENSMUSG00000033825",1081
"46830","ENSMUSG00000033200",1389
"46831","ENSMUSG00000024112",9763
"46832","ENSMUSG00000024175",1532
"46833","ENSMUSG00000050824",2733
"46834","ENSMUSG00000024176",3118
"46835","ENSMUSG00000091475",1349
"46836","ENSMUSG00000002279",13471
"46837","ENSMUSG00000096451",107
"46838","ENSMUSG00000025739",773
"46839","ENSMUSG00000019214",4584
"46840","ENSMUSG00000041199",1703
"46841","ENSMUSG00000041062",2628
"46842","ENSMUSG00000076274",92
"46843","ENSMUSG00000063011",2114
"46844","ENSMUSG00000002280",3826
"46845","ENSMUSG00000061046",2643
"46846","ENSMUSG00000098329",72
"46847","ENSMUSG00000071202",1651
"46848","ENSMUSG00000057411",800
"46849","ENSMUSG00000002274",1434
"46850","ENSMUSG00000097518",1902
"46851","ENSMUSG00000025738",3478
"46852","ENSMUSG00000025737",3432
"46853","ENSMUSG00000025736",2758
"46854","ENSMUSG00000039615",1672
"46855","ENSMUSG00000093076",64
"46856","ENSMUSG00000025735",1723
"46857","ENSMUSG00000093593",2790
"46858","ENSMUSG00000025733",4442
"46859","ENSMUSG00000073434",8466
"46860","ENSMUSG00000025732",816
"46861","ENSMUSG00000025731",1109
"46862","ENSMUSG00000071192",1981
"46863","ENSMUSG00000025730",3094
"46864","ENSMUSG00000057580",372
"46865","ENSMUSG00000084862",2071
"46866","ENSMUSG00000025728",5992
"46867","ENSMUSG00000090113",2318
"46868","ENSMUSG00000025727",2539
"46869","ENSMUSG00000097405",2964
"46870","ENSMUSG00000037326",5729
"46871","ENSMUSG00000097523",709
"46872","ENSMUSG00000037098",6789
"46873","ENSMUSG00000036775",2288
"46874","ENSMUSG00000024177",1418
"46875","ENSMUSG00000049124",386
"46876","ENSMUSG00000024180",3464
"46877","ENSMUSG00000024181",1274
"46878","ENSMUSG00000024182",3828
"46879","ENSMUSG00000024184",1721
"46880","ENSMUSG00000073433",3252
"46881","ENSMUSG00000024186",4206
"46882","ENSMUSG00000024187",3981
"46883","ENSMUSG00000088273",144
"46884","ENSMUSG00000024188",7509
"46885","ENSMUSG00000089764",1044
"46886","ENSMUSG00000084893",447
"46887","ENSMUSG00000034413",6331
"46888","ENSMUSG00000024190",2697
"46889","ENSMUSG00000068604",879
"46890","ENSMUSG00000011052",421
"46891","ENSMUSG00000001576",6456
"46892","ENSMUSG00000094969",126
"46893","ENSMUSG00000091078",410
"46894","ENSMUSG00000015575",3261
"46895","ENSMUSG00000048249",8564
"46896","ENSMUSG00000024191",5097
"46897","ENSMUSG00000015579",1525
"46898","ENSMUSG00000078838",1514
"46899","ENSMUSG00000092539",452
"46900","ENSMUSG00000024301",2627
"46901","ENSMUSG00000098586",58
"46902","ENSMUSG00000024193",2429
"46903","ENSMUSG00000098510",68
"46904","ENSMUSG00000024194",649
"46905","ENSMUSG00000067629",6931
"46906","ENSMUSG00000093118",64
"46907","ENSMUSG00000079605",2798
"46908","ENSMUSG00000048731",6943
"46909","ENSMUSG00000057789",2407
"46910","ENSMUSG00000042644",8990
"46911","ENSMUSG00000098826",67
"46912","ENSMUSG00000086898",794
"46913","ENSMUSG00000024208",837
"46914","ENSMUSG00000024210",2307
"46915","ENSMUSG00000044857",2595
"46916","ENSMUSG00000097090",1650
"46917","ENSMUSG00000105142",61
"46918","ENSMUSG00000073430",5098
"46919","ENSMUSG00000099237",76
"46920","ENSMUSG00000106578",62
"46921","ENSMUSG00000106215",59
"46922","ENSMUSG00000063239",5977
"46923","ENSMUSG00000082177",272
"46924","ENSMUSG00000082741",346
"46925","ENSMUSG00000046711",2125
"46926","ENSMUSG00000062753",1912
"46927","ENSMUSG00000024213",4607
"46928","ENSMUSG00000052146",2311
"46929","ENSMUSG00000087387",388
"46930","ENSMUSG00000040276",6525
"46931","ENSMUSG00000024215",2188
"46932","ENSMUSG00000086485",709
"46933","ENSMUSG00000056692",4250
"46934","ENSMUSG00000080731",817
"46935","ENSMUSG00000024217",6217
"46936","ENSMUSG00000039512",8708
"46937","ENSMUSG00000024218",2290
"46938","ENSMUSG00000024219",7143
"46939","ENSMUSG00000085846",1050
"46940","ENSMUSG00000086149",763
"46941","ENSMUSG00000062859",2090
"46942","ENSMUSG00000085521",1628
"46943","ENSMUSG00000038677",8660
"46944","ENSMUSG00000024220",3991
"46945","ENSMUSG00000002257",2524
"46946","ENSMUSG00000002250",4631
"46947","ENSMUSG00000007570",3183
"46948","ENSMUSG00000037805",2349
"46949","ENSMUSG00000002249",4398
"46950","ENSMUSG00000037446",6194
"46951","ENSMUSG00000024222",6363
"46952","ENSMUSG00000088022",288
"46953","ENSMUSG00000097714",671
"46954","ENSMUSG00000066170",2091
"46955","ENSMUSG00000095947",126
"46956","ENSMUSG00000024223",1083
"46957","ENSMUSG00000024224",442
"46958","ENSMUSG00000024225",550
"46959","ENSMUSG00000099152",61
"46960","ENSMUSG00000062252",1248
"46961","ENSMUSG00000004865",9647
"46962","ENSMUSG00000036196",4179
"46963","ENSMUSG00000053436",4361
"46964","ENSMUSG00000004864",1512
"46965","ENSMUSG00000063952",7194
"46966","ENSMUSG00000087615",3946
"46967","ENSMUSG00000043286",4485
"46968","ENSMUSG00000048905",4648
"46969","ENSMUSG00000085333",888
"46970","ENSMUSG00000087693",745
"46971","ENSMUSG00000045378",710
"46972","ENSMUSG00000005936",4379
"46973","ENSMUSG00000024006",8489
"46974","ENSMUSG00000084632",172
"46975","ENSMUSG00000086154",464
"46976","ENSMUSG00000087308",442
"46977","ENSMUSG00000071172",5109
"46978","ENSMUSG00000085912",2956
"46979","ENSMUSG00000098994",174
"46980","ENSMUSG00000023067",2223
"46981","ENSMUSG00000084956",733
"46982","ENSMUSG00000064147",4109
"46983","ENSMUSG00000067575",333
"46984","ENSMUSG00000024008",11998
"46985","ENSMUSG00000024007",2163
"46986","ENSMUSG00000052712",6017
"46987","ENSMUSG00000094326",483
"46988","ENSMUSG00000024011",3987
"46989","ENSMUSG00000024012",2878
"46990","ENSMUSG00000024013",4134
"46991","ENSMUSG00000097125",1688
"46992","ENSMUSG00000024014",2638
"46993","ENSMUSG00000091614",510
"46994","ENSMUSG00000079580",904
"46995","ENSMUSG00000042203",4139
